CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,RFM_Score,Has_Zero_Balance,Balance_to_Salary_Ratio,Mobile_Money_Risk,Digital_Adoption_Score,Loyalty_Score,Real_Balance_After_Inflation,Geography,Gender,Account_Currency,Exited
630,71,5,0.0,1,1,1,136756.20373548707,1.0,1,0.0,2,3,7.5,0.0,France,Male,ZWL,0
744,39,9,152473.66618236448,2,0,0,150863.4697620928,2.9000000000000004,0,1.0107,1,1,10.0,145213.02,France,Male,USD,0
649,61,2,223533.1392677144,1,1,1,21242.33937355138,2.0,0,10.5225,1,3,4.5,212888.7,France,Male,USD,0
363,54,7,179542.4919088617,1,1,1,59258.36689722057,1.75,0,3.0298,1,3,9.5,170992.85,France,Female,USD,0
586,51,4,85529.78228263065,1,1,1,153404.33626057196,1.5,0,0.5575,1,3,6.5,81456.94,France,Male,USD,1
634,53,1,214758.4445179405,2,1,1,63296.05732716996,2.35,0,3.3929,0,4,4.0,204531.85,Germany,Male,USD,0
679,66,9,170750.46618652518,4,1,0,122828.03255532688,3.6,0,1.3901,1,2,11.0,162619.49,Spain,Female,USD,0
399,74,2,175227.2907579205,1,1,1,120218.87277316404,1.75,0,1.4576,1,3,4.5,166883.13,France,Female,USD,1
845,74,6,239766.43369013365,2,0,1,51869.81658202242,2.35,0,4.6224,0,3,9.0,228348.98,France,Male,USD,0
610,57,9,238087.5139097981,1,1,0,153144.0469734278,2.8000000000000003,0,1.5547,2,1,9.5,226750.01,France,Male,USD,0
805,37,8,102561.44561516872,2,1,1,98807.46996810452,2.1,0,1.038,0,4,11.0,97677.57,Spain,Female,USD,0
459,54,0,162600.39919135565,1,0,0,24042.42316609366,2.5500000000000003,0,6.7628,2,0,0.5,154857.52,Spain,Male,USD,1
546,34,5,58484.87115419602,2,1,1,20358.50756881611,1.85,0,2.8726,0,4,8.0,55699.88,Germany,Female,USD,0
727,69,8,108858.9409492454,2,0,1,183466.01689734185,2.1,0,0.5933,0,3,11.0,103675.18,Spain,Male,USD,0
601,21,6,75619.11540904042,2,0,0,76431.78208370275,2.6500000000000004,0,0.9894,1,1,7.0,72018.21,France,Male,USD,0
437,70,2,0.0,1,1,1,110798.65912837168,1.0,1,0.0,2,3,4.5,0.0,Spain,Male,ZWL,0
837,67,6,172097.52728497132,2,0,1,128172.0658056458,2.1,0,1.3427,0,3,9.0,163902.41,France,Male,USD,0
662,35,1,60458.84255691632,2,1,0,144806.02263671288,2.6500000000000004,0,0.4175,1,2,2.0,57579.85,France,Female,USD,0
375,45,9,53278.95501000283,1,1,0,82651.54842598877,2.3000000000000003,0,0.6446,2,1,9.5,50741.86,Germany,Female,USD,0
611,67,1,101041.2168820945,2,1,1,97627.37408395964,2.1,0,1.035,0,4,4.0,96229.73,France,Female,USD,0
493,33,0,33553.10445545138,2,1,1,146130.88981285086,1.6,0,0.2296,0,4,3.0,31955.34,Germany,Female,USD,0
409,60,2,205334.4987780433,1,1,1,131591.38581137845,2.0,0,1.5604,1,3,4.5,195556.67,France,Female,USD,0
705,25,0,0.0,4,1,1,123523.15724112834,2.05,1,0.0,1,4,4.0,0.0,Germany,Female,ZWL,0
617,61,7,202320.8199401212,1,1,0,77585.23126199581,2.8000000000000003,0,2.6077,2,1,7.5,192686.5,France,Female,USD,0
424,35,7,0.0,1,0,0,193135.0030965545,1.8000000000000003,1,0.0,3,0,7.5,0.0,France,Male,ZWL,0
352,71,3,171792.7933042421,2,1,0,36914.75082295934,2.9000000000000004,0,4.6536,1,2,4.0,163612.18,Spain,Male,USD,0
412,67,0,203338.81198300183,2,0,0,23332.324976627435,3.1500000000000004,0,8.7145,1,1,1.0,193656.01,Spain,Female,USD,0
585,46,1,26374.815580624152,2,0,1,57188.7462707641,1.6,0,0.4612,0,3,4.0,5274.96,Spain,Female,ZWL,0
797,57,1,0.0,2,1,0,50326.49965940265,2.1500000000000004,1,0.0,2,2,2.0,0.0,Germany,Female,ZWL,0
795,33,1,44507.30400971967,2,1,1,192163.61787973996,1.6,0,0.2316,0,4,4.0,42387.91,Germany,Female,USD,0
578,47,8,31778.31600794468,2,1,1,1685.604915733359,1.6,0,18.8416,0,4,11.0,30265.06,Germany,Male,USD,1
739,66,6,192153.53422864623,2,1,1,176013.353129347,2.1,0,1.0917,0,4,9.0,183003.37,France,Female,USD,0
624,51,8,215937.00466262837,1,1,0,81277.6050866526,2.8000000000000003,0,2.6568,2,1,8.5,205654.29,France,Female,USD,0
367,47,9,30111.00001396892,2,1,1,113491.92040015744,1.6,0,0.2653,0,4,12.0,28677.14,France,Male,USD,0
429,38,9,52912.43504293031,1,1,1,138707.62031853403,1.5,0,0.3815,1,3,11.5,50392.8,Spain,Female,USD,0
564,39,1,0.0,1,1,0,8997.933259483018,1.8000000000000003,1,0.0,3,1,1.5,0.0,France,Male,USD,0
520,64,4,215668.7434317293,2,0,1,103503.01010868192,2.35,0,2.0837,0,3,7.0,205398.8,Spain,Female,USD,0
834,42,0,229256.55155677,1,1,0,7933.977581008928,2.8000000000000003,0,28.8919,2,1,0.5,218339.57,Germany,Female,USD,0
678,39,1,193594.01819407343,1,0,1,19669.78732083435,1.75,0,9.8417,1,2,3.5,184375.26,Germany,Male,USD,0
604,73,3,201130.4213523064,2,1,1,125478.10168379586,2.35,0,1.6029,0,4,6.0,191552.78,France,Male,USD,0
736,45,9,92245.39681177092,2,1,0,54981.57015814828,2.6500000000000004,0,1.6777,1,2,10.0,87852.76,France,Male,USD,0
475,56,0,107995.53363019892,2,1,0,28450.593368874303,2.9000000000000004,0,3.7958,1,2,1.0,102852.89,Spain,Male,USD,0
604,50,7,77317.42428507662,1,0,0,9915.933108545996,2.3000000000000003,0,7.7965,2,0,7.5,73635.64,France,Male,USD,0
421,19,5,0.0,2,1,1,160812.87078132527,1.35,1,0.0,1,4,8.0,0.0,France,Male,ZWL,0
387,21,0,184637.54050461404,2,0,1,126639.65643744767,2.1,0,1.458,0,3,3.0,175845.28,France,Female,USD,0
673,33,8,0.0,2,1,0,6433.700149525037,2.1500000000000004,1,0.0,2,2,9.0,0.0,France,Male,USD,1
553,29,0,42562.07453042551,2,1,1,126727.8425641909,1.6,0,0.3359,0,4,3.0,40535.31,France,Male,USD,0
521,34,3,56754.32966270517,1,0,0,20639.664848199503,2.3000000000000003,0,2.7496,2,0,3.5,54051.74,Germany,Female,USD,0
572,73,4,58980.06857010569,2,1,0,65495.22415238446,2.6500000000000004,0,0.9005,1,2,5.0,56171.49,France,Female,USD,1
566,53,8,157554.664870938,3,1,1,131982.35270902916,2.4499999999999997,0,1.1937,0,4,11.5,150052.06,Germany,Female,USD,0
594,33,1,226709.52193894697,2,0,0,56957.07723629756,3.1500000000000004,0,3.9803,1,1,2.0,215913.83,France,Female,USD,0
685,56,8,0.0,2,1,1,151651.96413724424,1.35,1,0.0,1,4,11.0,0.0,Spain,Male,ZWL,0
540,40,0,26732.20656392535,1,1,0,103723.4467078222,2.0500000000000003,0,0.2577,2,1,0.5,5346.44,Spain,Male,ZWL,0
647,25,3,180173.6257380625,2,1,0,49862.49981406904,2.9000000000000004,0,3.6133,1,2,4.0,171593.93,France,Male,USD,0
669,74,6,50244.67568418595,2,1,1,111307.28711967332,1.85,0,0.4514,0,4,9.0,47852.07,France,Female,USD,1
531,26,3,84486.04412173208,2,1,1,6839.325227757966,1.85,0,12.3512,0,4,6.0,80462.9,France,Male,USD,0
683,31,7,140513.60589796398,2,1,1,87790.16815794237,2.1,0,1.6005,0,4,10.0,133822.48,Spain,Female,USD,0
732,72,6,211820.3674470889,2,1,1,65108.17180122729,2.35,0,3.2533,0,4,9.0,201733.68,Germany,Male,USD,0
554,26,5,0.0,3,0,0,83709.74446603101,2.5,1,0.0,2,1,6.5,0.0,Spain,Male,USD,1
710,64,4,0.0,1,0,0,122258.08678983756,1.8000000000000003,1,0.0,3,0,4.5,0.0,France,Female,ZWL,0
548,70,9,186337.86628125625,2,0,1,84761.20474804121,2.1,0,2.1984,0,3,12.0,177464.63,France,Female,USD,0
681,43,2,171823.15878426164,1,1,0,110882.6633597828,2.5500000000000003,0,1.5496,2,1,2.5,163641.1,France,Male,USD,0
514,53,7,41897.14517662252,1,1,0,22293.87941243293,2.0500000000000003,0,1.8792,2,1,7.5,39902.04,France,Male,USD,0
591,20,3,123814.2175175165,2,1,1,61974.3030751389,2.1,0,1.9978,0,4,6.0,117918.3,Germany,Male,USD,0
737,71,7,76030.93913395627,2,1,0,84536.68860669834,2.6500000000000004,0,0.8994,1,2,8.0,72410.42,France,Male,USD,0
479,27,0,151154.30277718662,3,1,1,10745.841868317531,2.4499999999999997,0,14.065,0,4,3.5,143956.48,Germany,Female,USD,0
576,42,1,171663.85404493278,2,1,1,189688.13056114785,2.1,0,0.905,0,4,4.0,163489.38,Germany,Male,USD,0
471,21,1,25688.183013841957,4,0,1,181187.91250190188,2.3,0,0.1418,0,3,5.0,5137.64,Spain,Male,ZWL,0
393,47,5,164604.87474594938,2,1,0,66655.5990648518,2.9000000000000004,0,2.4694,1,2,6.0,156766.55,France,Female,USD,0
800,67,4,0.0,2,0,0,125464.23931522996,2.1500000000000004,1,0.0,2,1,5.0,0.0,Spain,Male,ZWL,0
545,28,9,0.0,1,1,1,94727.69692063348,1.0,1,0.0,2,3,11.5,0.0,Spain,Male,ZWL,0
707,68,9,200383.23665365373,1,0,0,112525.18719065069,2.8000000000000003,0,1.7808,2,0,9.5,190841.18,Spain,Male,USD,0
553,36,6,0.0,1,1,0,24336.675039707367,1.8000000000000003,1,0.0,3,1,6.5,0.0,Spain,Male,ZWL,0
816,67,1,244289.12222435564,2,1,1,108521.0976199663,2.35,0,2.2511,0,4,4.0,232656.31,Spain,Male,USD,1
807,30,8,0.0,1,1,0,50734.26373194757,1.8000000000000003,1,0.0,3,1,8.5,0.0,Germany,Female,USD,0
667,74,1,241274.8320647204,2,1,0,122206.47680392532,3.1500000000000004,0,1.9743,1,2,2.0,229785.55,France,Female,USD,1
606,53,0,182623.35647065012,2,1,1,153506.91489068815,2.1,0,1.1897,0,4,3.0,173927.01,Germany,Male,USD,0
366,20,1,0.0,2,1,1,180394.99350693903,1.35,1,0.0,1,4,4.0,0.0,Germany,Female,ZWL,0
621,65,2,66106.8185941607,1,1,1,6729.644105678258,1.5,0,9.8218,1,3,4.5,62958.87,Spain,Male,USD,0
358,31,5,121698.10917284344,1,1,1,104737.32559469188,1.75,0,1.1619,1,3,7.5,115902.96,Germany,Male,USD,0
598,27,6,234651.56744789224,1,0,1,81631.86649843227,2.0,0,2.8745,1,2,8.5,223477.68,France,Female,USD,0
786,55,5,0.0,1,0,0,44973.35436349978,1.8000000000000003,1,0.0,3,0,5.5,0.0,Germany,Male,ZWL,0
550,57,0,120476.06306121493,1,1,0,52803.652877992994,2.5500000000000003,0,2.2815,2,1,0.5,114739.11,Spain,Male,USD,0
408,44,8,93251.46863261289,1,1,1,164684.8292732161,1.5,0,0.5662,1,3,10.5,88810.92,France,Female,USD,0
724,41,7,218145.6349280353,1,1,1,147503.33477576927,2.0,0,1.4789,1,3,9.5,207757.75,France,Male,USD,0
742,33,1,202973.9453378317,2,1,1,180638.38170611396,2.35,0,1.1236,0,4,4.0,193308.52,Germany,Male,USD,0
489,27,0,0.0,2,1,0,156976.440337678,2.1500000000000004,1,0.0,2,2,1.0,0.0,France,Female,ZWL,0
468,71,6,109616.3578691726,2,1,1,11378.395101504517,2.1,0,9.6329,0,4,9.0,104396.53,France,Female,USD,0
390,70,2,0.0,2,1,1,22327.31474747395,1.35,1,0.0,1,4,5.0,0.0,France,Female,USD,0
748,44,2,0.0,1,0,1,135840.53174035862,1.0,1,0.0,2,2,4.5,0.0,Spain,Male,USD,0
671,24,9,34278.78570916246,2,1,1,131719.7944611967,1.6,0,0.2602,0,4,12.0,32646.46,France,Male,USD,0
680,68,8,225718.5858897228,1,0,1,178448.88699404066,2.0,0,1.2649,1,2,10.5,214970.08,France,Male,USD,0
616,45,1,0.0,2,1,0,105370.3941256156,2.1500000000000004,1,0.0,2,2,2.0,0.0,Spain,Male,USD,0
357,43,4,11012.0349248424,2,1,0,115188.73289234893,2.4000000000000004,0,0.0956,1,2,5.0,2202.41,Spain,Male,ZWL,0
532,35,3,187840.45163399883,2,1,1,104488.5131734341,2.1,0,1.7977,0,4,6.0,178895.67,Spain,Female,USD,0
829,30,0,199222.0054078904,1,1,0,135865.5294221844,2.5500000000000003,0,1.4663,2,1,0.5,189735.24,France,Male,USD,0
483,25,5,0.0,2,1,1,79043.36236270764,1.35,1,0.0,1,4,8.0,0.0,Spain,Male,ZWL,0
530,44,5,0.0,1,1,1,122730.12580630572,1.0,1,0.0,2,3,7.5,0.0,France,Male,ZWL,0
753,31,0,201524.4151123898,2,0,0,98158.46957335268,3.1500000000000004,0,2.053,1,1,1.0,191928.01,Germany,Female,USD,0
772,58,6,172072.93758233433,1,1,0,189181.1789741012,2.5500000000000003,0,0.9096,2,1,6.5,163878.99,Germany,Female,USD,0
704,61,5,19273.71542303444,1,1,0,83869.8096496592,2.0500000000000003,0,0.2298,2,1,5.5,18355.92,France,Female,USD,0
421,23,3,170180.46121935945,1,1,0,25607.05604286058,2.5500000000000003,0,6.6456,2,1,3.5,162076.63,Germany,Male,USD,0
847,37,6,233777.39853824463,1,1,0,164491.67478307176,2.8000000000000003,0,1.4212,2,1,6.5,222645.14,France,Male,USD,0
462,71,2,158875.65040303668,1,1,1,100824.16070432616,1.75,0,1.5758,1,3,4.5,151310.14,Spain,Male,USD,0
456,45,9,0.0,1,0,0,32138.2980554522,1.8000000000000003,1,0.0,3,0,9.5,0.0,France,Female,USD,0
639,40,5,0.0,4,1,1,185537.03330895823,2.05,1,0.0,1,4,9.0,0.0,Germany,Male,USD,0
662,29,5,248355.0141257808,1,1,0,24412.238395528773,2.8000000000000003,0,10.173,2,1,5.5,236528.58,France,Male,USD,0
466,41,9,123419.71256853818,1,0,1,13679.773816552002,1.75,0,9.0214,1,2,11.5,117542.58,France,Male,USD,0
469,68,5,0.0,1,1,1,53514.758212625486,1.0,1,0.0,2,3,7.5,0.0,Spain,Male,ZWL,0
496,61,2,43248.21589739435,1,0,1,130975.82463604287,1.25,0,0.3302,1,2,4.5,41188.78,Spain,Male,USD,0
676,39,9,23555.41693524605,1,0,0,22396.16352569784,2.0500000000000003,0,1.0517,2,0,9.5,22433.73,Spain,Male,USD,0
764,43,4,0.0,2,0,0,193507.2065468052,2.1500000000000004,1,0.0,2,1,5.0,0.0,France,Male,ZWL,0
559,39,0,43065.41949571266,3,1,1,107014.16001032005,1.9499999999999997,0,0.4024,0,4,3.5,41014.69,France,Male,USD,0
645,24,5,89326.60688209574,2,1,0,114743.1308698192,2.6500000000000004,0,0.7785,1,2,6.0,85072.96,Germany,Male,USD,1
747,32,6,0.0,2,0,1,190069.41179065255,1.35,1,0.0,1,3,9.0,0.0,France,Female,USD,0
452,65,4,116917.10927444768,4,0,1,93542.7767982768,2.8,0,1.2499,0,3,8.0,111349.63,France,Male,USD,1
473,47,4,0.0,2,1,1,139218.28013855996,1.35,1,0.0,1,4,7.0,0.0,Germany,Female,USD,0
594,21,5,0.0,1,1,0,7222.282932479769,1.8000000000000003,1,0.0,3,1,5.5,0.0,France,Male,ZWL,0
728,23,6,0.0,2,1,1,7389.224077442851,1.35,1,0.0,1,4,9.0,0.0,France,Male,ZWL,0
705,65,3,205366.8032609975,1,0,1,148597.62344464508,2.0,0,1.382,1,2,5.5,195587.43,France,Female,USD,0
558,64,6,159104.5099318093,1,1,1,187483.62284395972,1.75,0,0.8486,1,3,8.5,151528.1,Germany,Female,USD,0
770,19,4,21149.37050319176,1,1,1,144647.69537762646,1.25,0,0.1462,1,3,6.5,4229.87,Germany,Female,ZWL,0
777,48,6,18196.98695723389,2,1,1,30914.25215479111,1.6,0,0.5886,0,4,9.0,17330.46,France,Male,USD,0
742,41,0,51256.145112952334,2,1,1,165499.6842751976,1.85,0,0.3097,0,4,3.0,48815.38,Germany,Male,USD,0
663,52,9,244577.4094727645,1,0,0,118361.20304288813,2.8000000000000003,0,2.0663,2,0,9.5,232930.87,France,Male,USD,1
753,64,1,0.0,2,1,1,13090.261267857068,1.35,1,0.0,1,4,4.0,0.0,Spain,Male,ZWL,0
458,48,1,0.0,2,1,0,77304.98114060798,2.1500000000000004,1,0.0,2,2,2.0,0.0,Spain,Male,USD,0
726,42,6,106382.11766974944,1,0,0,154889.5205551326,2.5500000000000003,0,0.6868,2,0,6.5,101316.3,Germany,Male,USD,0
697,25,8,66794.95680368581,2,1,0,41276.49764710461,2.6500000000000004,0,1.6182,1,2,9.0,63614.24,France,Male,USD,0
399,29,6,148001.07879205068,1,1,1,164645.85595839424,1.75,0,0.8989,1,3,8.5,140953.41,Germany,Female,USD,0
753,71,5,98365.074509361,2,1,1,114912.71566941917,1.85,0,0.856,0,4,8.0,93681.02,Germany,Female,USD,1
454,19,2,84443.74791554228,1,1,1,90133.10880813484,1.5,0,0.9369,1,3,4.5,80422.62,Spain,Male,USD,0
769,32,4,0.0,1,1,0,479.6728148663055,1.8000000000000003,1,0.0,3,1,4.5,0.0,Spain,Female,ZWL,0
722,57,9,119876.16279626316,1,1,1,51921.26038376102,1.75,0,2.3088,1,3,11.5,114167.77,Spain,Female,USD,1
376,49,1,50705.19653526068,1,1,1,163762.39656597053,1.5,0,0.3096,1,3,3.5,48290.66,France,Male,USD,0
805,71,8,214467.44382533728,1,0,0,21376.12442770303,2.8000000000000003,0,10.0326,2,0,8.5,204254.71,Spain,Male,USD,1
637,28,5,152018.260309832,2,1,0,101784.40795679593,2.9000000000000004,0,1.4935,1,2,6.0,144779.3,Germany,Female,USD,0
606,34,8,25091.5576525097,2,1,0,6216.2885739754975,2.4000000000000004,0,4.0358,1,2,9.0,5018.31,Spain,Male,ZWL,0
622,71,8,119690.45682457856,3,1,1,51909.80372751507,2.4499999999999997,0,2.3057,0,4,11.5,113990.91,France,Female,USD,1
486,38,6,0.0,3,0,1,33043.88879082538,1.6999999999999997,1,0.0,1,3,9.5,0.0,France,Male,USD,0
689,39,4,216786.52362231212,4,1,0,83388.88517921224,3.85,0,2.5997,1,2,6.0,206463.36,France,Male,USD,0
650,50,3,0.0,1,1,0,119096.41884273668,1.8000000000000003,1,0.0,3,1,3.5,0.0,France,Female,USD,1
829,69,0,0.0,2,1,0,87760.82997535222,2.1500000000000004,1,0.0,2,2,1.0,0.0,France,Female,ZWL,0
671,72,8,179401.81325198658,1,1,1,164158.7822476837,1.75,0,1.0928,1,3,10.5,170858.87,Spain,Male,USD,0
381,46,5,0.0,2,1,0,33980.673332965154,2.1500000000000004,1,0.0,2,2,6.0,0.0,France,Female,USD,0
394,32,1,63123.011460508416,2,1,1,123885.67773635422,1.85,0,0.5095,0,4,4.0,60117.15,France,Male,USD,0
614,38,6,0.0,1,1,1,171799.82753947165,1.0,1,0.0,2,3,8.5,0.0,France,Female,USD,0
379,71,5,222278.7115077256,1,1,0,120081.996311092,2.8000000000000003,0,1.851,2,1,5.5,211694.01,France,Female,USD,1
433,19,3,105585.10821245228,2,1,1,89969.83380437721,2.1,0,1.1735,0,4,6.0,100557.25,Spain,Male,USD,0
515,73,5,126276.74215549216,1,1,1,147333.81927815382,1.75,0,0.8571,1,3,7.5,120263.56,France,Male,USD,0
665,59,5,162581.98220452727,2,1,0,18425.57561476567,2.9000000000000004,0,8.8232,1,2,6.0,154839.98,France,Male,USD,0
350,69,4,84588.28646050206,1,0,1,193090.19117789163,1.5,0,0.4381,1,2,6.5,80560.27,Spain,Male,USD,0
598,55,0,0.0,4,0,0,67692.1441961075,2.85,1,0.0,2,1,2.0,0.0,Spain,Male,USD,1
610,20,2,240846.29351900297,2,1,0,40100.321831207606,3.1500000000000004,0,6.0059,1,2,3.0,229377.42,France,Female,USD,0
412,42,6,166073.76980219185,2,0,1,191801.58502987653,2.1,0,0.8659,0,3,9.0,158165.5,Spain,Male,USD,0
832,30,1,163234.28491784105,2,1,0,1029.7302853976814,2.9000000000000004,0,158.3676,1,2,2.0,155461.22,Germany,Male,USD,0
513,41,9,171652.18751805593,3,0,1,157548.24006049885,2.4499999999999997,0,1.0895,0,3,12.5,163478.27,Spain,Female,USD,0
670,48,9,56535.29205577712,2,1,1,83873.59090470645,1.85,0,0.674,0,4,12.0,53843.14,France,Male,USD,0
683,32,0,185769.3828743327,1,1,1,162173.70426933488,1.75,0,1.1455,1,3,2.5,176923.22,Spain,Male,USD,0
550,23,7,0.0,2,1,0,171818.8454981125,2.1500000000000004,1,0.0,2,2,8.0,0.0,France,Male,USD,0
571,58,6,0.0,4,1,1,63008.47811364588,2.05,1,0.0,1,4,10.0,0.0,France,Female,ZWL,0
501,27,5,0.0,2,1,0,177854.3649253212,2.1500000000000004,1,0.0,2,2,6.0,0.0,France,Male,USD,0
481,26,9,150103.9703911107,2,1,0,197982.1837558636,2.9000000000000004,0,0.7582,1,2,10.0,142956.16,France,Female,USD,1
463,67,4,228936.55008747388,2,0,1,189788.7569243557,2.35,0,1.2063,0,3,7.0,218034.81,Spain,Male,USD,0
811,58,5,242809.65236293068,2,1,1,105686.42655106618,2.35,0,2.2974,0,4,8.0,231247.29,Germany,Female,USD,1
566,73,0,206337.87923537413,3,1,0,40031.72047968474,3.5,0,5.1542,1,2,1.5,196512.27,France,Female,USD,0
545,67,8,191583.34129469428,1,1,0,161517.39949783636,2.5500000000000003,0,1.1861,2,1,8.5,182460.33,France,Female,USD,1
630,58,0,24557.62321520267,1,0,1,188314.6892185787,1.25,0,0.1304,1,2,2.5,23388.21,France,Male,USD,0
551,22,3,179443.843255164,1,0,1,192303.06053075744,1.75,0,0.9331,1,2,5.5,170898.9,Spain,Male,USD,0
832,62,2,90581.13298977184,2,1,0,174455.67326743185,2.6500000000000004,0,0.5192,1,2,3.0,86267.75,Germany,Female,USD,0
484,61,3,233179.0946329588,2,1,0,42964.23710954717,3.1500000000000004,0,5.4272,1,2,4.0,222075.33,Germany,Male,USD,0
583,58,0,0.0,2,1,0,129122.68083943204,2.1500000000000004,1,0.0,2,2,1.0,0.0,Germany,Male,USD,1
490,36,9,98956.83035839842,2,1,1,184518.62277782292,1.85,0,0.5363,0,4,12.0,94244.6,Spain,Female,USD,0
545,37,3,0.0,2,1,0,97445.88495391636,2.1500000000000004,1,0.0,2,2,4.0,0.0,Germany,Female,ZWL,0
847,50,3,143159.5323623039,1,0,1,163296.90700357672,1.75,0,0.8767,1,2,5.5,136342.41,France,Male,USD,0
392,60,2,0.0,2,1,0,20924.52898010108,2.1500000000000004,1,0.0,2,2,3.0,0.0,Spain,Female,USD,1
406,54,7,103810.0090383854,1,1,0,154345.394585112,2.5500000000000003,0,0.6726,2,1,7.5,98866.68,Germany,Female,USD,0
769,48,6,0.0,4,1,0,12968.730058240531,2.85,1,0.0,2,2,8.0,0.0,Germany,Male,USD,1
491,56,8,201153.3610840984,1,1,0,110359.25753634944,2.8000000000000003,0,1.8227,2,1,8.5,191574.63,Spain,Female,USD,0
559,30,1,0.0,1,1,0,85662.19770677622,1.8000000000000003,1,0.0,3,1,1.5,0.0,Spain,Female,USD,0
421,72,9,33734.98657991862,1,1,0,36687.821683366965,2.0500000000000003,0,0.9195,2,1,9.5,32128.56,Spain,Female,USD,0
573,55,2,0.0,1,1,0,87414.54296505221,1.8000000000000003,1,0.0,3,1,2.5,0.0,Spain,Male,ZWL,0
376,62,5,0.0,4,0,1,143944.64745157395,2.05,1,0.0,1,3,9.0,0.0,France,Female,ZWL,1
477,23,1,142535.07737431332,1,0,0,152293.24870208706,2.5500000000000003,0,0.9359,2,0,1.5,135747.69,France,Male,USD,0
455,64,1,45514.78895671584,1,0,1,184349.4183851857,1.25,0,0.2469,1,2,3.5,43347.42,Germany,Male,USD,1
514,25,9,61604.08903402724,4,1,0,139481.42074339814,3.35,0,0.4417,1,2,11.0,58670.56,France,Female,USD,0
564,60,1,0.0,2,1,0,199257.79974491397,2.1500000000000004,1,0.0,2,2,2.0,0.0,Spain,Male,ZWL,1
420,27,1,62262.4943029071,4,1,1,57251.66467448774,2.55,0,1.0875,0,4,5.0,59297.61,Spain,Male,USD,0
553,58,4,0.0,1,0,1,30937.71113101357,1.0,1,0.0,2,2,6.5,0.0,Germany,Male,USD,1
502,21,0,0.0,1,1,0,19483.47185402471,1.8000000000000003,1,0.0,3,1,0.5,0.0,Spain,Male,USD,0
416,31,6,30598.363733388614,1,1,1,116918.37157828949,1.25,0,0.2617,1,3,8.5,29141.3,France,Male,USD,0
439,21,0,43572.58914504537,1,1,0,69280.57657399046,2.0500000000000003,0,0.6289,2,1,0.5,41497.7,Germany,Male,USD,0
609,41,0,56841.770033706765,1,1,0,40662.78265328366,2.3000000000000003,0,1.3978,2,1,0.5,54135.02,Germany,Female,USD,0
711,64,4,0.0,2,1,0,42591.18317296008,2.1500000000000004,1,0.0,2,2,5.0,0.0,France,Male,USD,0
577,38,6,0.0,4,1,0,69395.38064286349,2.85,1,0.0,2,2,8.0,0.0,France,Female,ZWL,0
428,27,2,0.0,4,1,0,137235.4170243242,2.85,1,0.0,2,2,4.0,0.0,Spain,Female,USD,0
445,63,6,0.0,1,1,1,120294.4886966036,1.0,1,0.0,2,3,8.5,0.0,Germany,Male,ZWL,1
698,42,8,124750.40180451985,1,1,1,158513.68344662743,1.75,0,0.787,1,3,10.5,118809.91,Spain,Male,USD,0
679,23,3,213710.3473890996,1,1,1,63611.1323356693,2.0,0,3.3596,1,3,5.5,203533.66,Germany,Female,USD,0
818,33,4,0.0,1,1,0,142843.4772863055,1.8000000000000003,1,0.0,3,1,4.5,0.0,France,Female,USD,0
731,74,7,75641.84926691279,2,1,1,173978.75884949384,1.85,0,0.4348,0,4,10.0,72039.86,France,Male,USD,0
595,61,8,56142.22532267364,2,1,1,167672.09493485486,1.85,0,0.3348,0,4,11.0,53468.79,France,Female,USD,0
621,45,4,0.0,2,1,0,131804.317599992,2.1500000000000004,1,0.0,2,2,5.0,0.0,Spain,Male,ZWL,1
844,53,4,29224.9908161934,2,1,0,169891.5972891042,2.4000000000000004,0,0.172,1,2,5.0,5845.0,France,Male,ZWL,0
752,50,1,161886.82111429668,3,1,0,17665.608901596668,3.25,0,9.1634,1,2,2.5,154177.92,Spain,Male,USD,0
506,47,8,12923.058920631513,2,0,1,95438.47147751453,1.6,0,0.1354,0,3,11.0,2584.61,Spain,Male,ZWL,0
465,53,5,0.0,1,0,1,56142.24881699381,1.0,1,0.0,2,2,7.5,0.0,Spain,Male,USD,0
784,42,4,223767.332920586,3,1,0,97824.8801605304,3.5,0,2.2874,1,2,5.5,213111.75,France,Female,USD,1
367,30,4,249088.09470840544,3,0,0,25332.87457804688,3.5,0,9.8322,1,1,5.5,237226.76,Spain,Female,USD,0
791,56,3,92585.75480803408,1,1,0,22136.678268379957,2.3000000000000003,0,4.1823,2,1,3.5,88176.91,France,Male,USD,0
521,32,0,144862.30503842904,1,0,0,22031.93633875211,2.5500000000000003,0,6.5748,2,0,0.5,137964.1,France,Female,USD,0
365,55,5,217110.71735281392,1,1,1,18364.418665723668,2.0,0,11.8217,1,3,7.5,206772.11,France,Female,USD,0
798,47,0,120913.36105907784,3,1,1,97519.83363695082,2.4499999999999997,0,1.2399,0,4,3.5,115155.58,Spain,Male,USD,1
589,31,9,0.0,1,1,1,23901.308084698565,1.0,1,0.0,2,3,11.5,0.0,France,Male,USD,0
735,67,1,21718.031966160703,2,1,0,167855.02130971313,2.4000000000000004,0,0.1294,1,2,2.0,4343.61,Germany,Female,ZWL,0
405,21,6,0.0,2,1,1,57372.61231132049,1.35,1,0.0,1,4,9.0,0.0,France,Female,ZWL,0
