RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8371,15318796,Customer_8370,465,France,Male,18,9,132590.94070041738,2,1,1,53315.50988917251,0
8372,15065524,Customer_8371,839,France,Female,73,1,0.0,1,0,1,167048.52807513397,0
8373,15476152,Customer_8372,618,France,Male,27,8,66050.34096169533,1,1,0,36303.67245889509,0
8374,15268614,Customer_8373,777,France,Male,34,2,0.0,1,0,0,138495.65011774388,0
8375,15460814,Customer_8374,396,Germany,Female,24,3,182318.27871318144,2,1,1,55482.6649073498,1
8376,15959302,Customer_8375,708,Spain,Female,56,3,0.0,1,1,0,193376.01932546578,1
8377,15517733,Customer_8376,797,Spain,Male,30,0,162160.6402428507,1,0,0,186725.08755105914,0
8378,15315617,Customer_8377,440,Germany,Male,39,4,0.0,1,0,0,60365.63984589692,1
8379,15937384,Customer_8378,402,Spain,Male,73,4,0.0,2,1,1,5890.64773770655,0
8380,15755477,Customer_8379,567,Germany,Male,18,1,222142.69842101616,1,0,0,129461.84904646811,0
8381,15044439,Customer_8380,697,Spain,Male,45,0,0.0,1,0,0,32550.34512173984,0
8382,15276452,Customer_8381,426,France,Female,50,4,30601.48137921833,3,1,1,23517.7777486649,0
8383,15091563,Customer_8382,553,France,Female,30,4,0.0,1,0,0,181434.15131513317,0
8384,15751616,Customer_8383,393,Spain,Male,18,6,0.0,2,1,0,112741.12580586073,1
8385,15297225,Customer_8384,505,France,Female,55,9,74825.16446861117,1,0,0,186792.6924431446,1
8386,15730602,Customer_8385,351,Germany,Male,72,9,149322.15024040898,2,0,0,52917.01758418305,0
8387,15443599,Customer_8386,706,France,Male,42,1,142083.35400457884,1,1,0,66433.32180821244,0
8388,15534125,Customer_8387,662,Germany,Female,59,7,106567.2539403226,1,0,1,187350.76579751982,1
8389,15759495,Customer_8388,406,Spain,Female,38,4,18106.66673379681,3,0,1,89114.6736845143,0
8390,15969655,Customer_8389,639,France,Male,50,4,78240.86860434797,2,1,1,46795.83547652683,0
8391,15642416,Customer_8390,820,Spain,Male,74,8,238803.82044108515,1,1,0,83038.56879023144,1
8392,15167896,Customer_8391,407,France,Female,54,1,14605.821724325922,2,1,1,70210.17649889352,0
8393,15688433,Customer_8392,603,France,Male,71,9,181764.0404378046,2,0,1,157537.2770054646,1
8394,15899083,Customer_8393,529,France,Male,74,1,0.0,3,1,0,82215.06587321569,0
8395,15621912,Customer_8394,842,Spain,Male,51,4,192972.79075501766,1,0,1,15413.445415407903,0
8396,15419515,Customer_8395,506,France,Female,20,0,87579.89673393927,1,1,1,121118.25139789272,0
8397,15714221,Customer_8396,384,Germany,Male,47,4,134912.2924794056,2,0,0,177736.8694507936,1
8398,15030063,Customer_8397,424,France,Female,72,4,0.0,3,0,1,182563.05877499306,0
8399,15593741,Customer_8398,781,France,Male,20,7,244109.85467760792,2,0,1,96447.71643163965,0
8400,15254371,Customer_8399,638,Spain,Male,35,5,0.0,1,1,0,2633.957182077531,0
8401,15985976,Customer_8400,720,France,Female,40,5,39843.951261279275,1,1,1,120123.3284267759,0
8402,15102166,Customer_8401,424,France,Male,25,4,0.0,1,1,0,93559.01230074266,1
8403,15014506,Customer_8402,678,France,Male,26,4,219429.8608843579,3,1,0,188299.0251026745,0
8404,15225413,Customer_8403,427,Germany,Male,19,7,60658.05524478856,2,1,0,177180.1716024566,0
8405,15997358,Customer_8404,604,Germany,Male,19,0,242824.9728684487,1,0,1,179933.32327752316,1
8406,15113604,Customer_8405,614,France,Female,44,8,0.0,1,0,1,156548.03361768255,0
8407,15026026,Customer_8406,836,France,Male,65,5,31243.664145749462,2,1,1,49963.988140126785,0
8408,15420888,Customer_8407,653,France,Female,56,8,0.0,1,1,1,115286.52768301286,0
8409,15955921,Customer_8408,416,France,Female,53,1,139551.0438642822,2,1,0,169218.0072075177,0
8410,15314557,Customer_8409,570,Spain,Male,22,2,67519.60672061998,1,1,0,157278.39292504266,0
8411,15255116,Customer_8410,816,Spain,Male,18,0,0.0,2,1,1,164753.74045468925,0
8412,15327210,Customer_8411,513,Germany,Male,39,4,107017.57086791428,2,1,1,95517.62834023994,0
8413,15190285,Customer_8412,829,France,Male,27,1,106697.5816520712,2,1,0,53156.801522128524,0
8414,15050971,Customer_8413,804,Germany,Female,62,0,161638.20451966644,2,0,0,12624.451087963549,0
8415,15420497,Customer_8414,724,Spain,Male,41,8,65390.810735449646,1,1,0,55705.108265133174,0
8416,15113978,Customer_8415,569,Germany,Female,32,8,0.0,2,1,1,3915.3422645065307,0
8417,15159163,Customer_8416,521,Spain,Male,50,5,0.0,1,1,0,65302.3398520444,1
8418,15836926,Customer_8417,603,Germany,Male,67,7,176802.12020612689,1,1,0,190494.3174830811,0
8419,15103864,Customer_8418,559,Germany,Male,40,8,69449.7925279458,1,1,1,53523.55309840984,0
8420,15936114,Customer_8419,537,France,Male,31,4,54510.86141628288,1,0,0,186058.497977163,1
8421,15394295,Customer_8420,540,Germany,Female,35,1,0.0,1,0,1,194552.4509916758,0
8422,15619674,Customer_8421,738,France,Female,42,3,234624.3583745306,2,1,1,20578.591519078505,0
8423,15439967,Customer_8422,564,Spain,Male,39,2,213814.9422765004,2,1,1,162339.62997697204,1
8424,15610414,Customer_8423,724,Spain,Female,61,9,208935.61459987523,1,1,1,189758.0843045524,0
8425,15448648,Customer_8424,435,Spain,Female,61,6,197366.71912153793,2,1,0,42065.12916683214,0
8426,15686311,Customer_8425,823,France,Female,54,9,0.0,2,1,0,77015.03819660885,1
8427,15605151,Customer_8426,455,France,Female,24,9,33615.8137333919,2,1,1,167591.57376679758,0
8428,15340435,Customer_8427,681,France,Female,43,9,87916.46058722731,2,1,1,28136.387382902773,0
8429,15125659,Customer_8428,645,Germany,Male,41,7,144848.4925089139,2,1,0,112006.04489151422,0
8430,15715232,Customer_8429,368,Spain,Male,30,4,0.0,2,1,1,48289.403989990285,0
8431,15007235,Customer_8430,396,Germany,Male,58,1,0.0,1,0,1,153013.00057300407,1
8432,15344877,Customer_8431,414,France,Female,23,8,32422.852130808125,2,1,1,123746.8138355019,0
8433,15062712,Customer_8432,800,Spain,Female,38,0,0.0,2,1,0,123534.38539098216,1
8434,15152545,Customer_8433,824,Spain,Female,24,4,36289.2133043644,2,0,1,183237.5600726598,0
8435,15722927,Customer_8434,495,France,Female,35,2,55641.334003614036,1,0,0,134482.44090302527,1
8436,15762178,Customer_8435,783,Germany,Male,32,7,0.0,1,1,0,29476.57845109941,1
8437,15125849,Customer_8436,635,Spain,Female,25,7,78508.1544168565,1,1,0,34799.65159857348,0
8438,15255493,Customer_8437,731,Germany,Female,69,0,216431.80030474634,2,1,1,54930.462867517,0
8439,15604111,Customer_8438,415,Spain,Female,33,3,220273.25939081688,1,0,0,7599.310148116111,0
8440,15104215,Customer_8439,354,France,Female,66,9,0.0,2,1,1,73011.34736163552,0
8441,15765359,Customer_8440,442,Germany,Male,20,7,0.0,2,1,0,76585.0723346933,0
8442,15032230,Customer_8441,702,Germany,Male,62,8,195770.03160490526,1,0,1,141892.06998160426,0
8443,15346717,Customer_8442,775,Spain,Female,26,8,151835.8756612738,1,1,0,65643.57014648529,0
8444,15747948,Customer_8443,817,Spain,Male,69,1,44649.42255034122,2,0,1,171301.5235603449,0
8445,15462092,Customer_8444,443,Spain,Male,64,8,162567.66426252757,2,0,0,76843.76216240747,0
8446,15302788,Customer_8445,455,Germany,Male,43,7,0.0,1,1,0,199867.95518239302,0
8447,15179736,Customer_8446,482,Spain,Male,43,8,93505.76242966916,2,1,0,95017.75256010721,0
8448,15831635,Customer_8447,783,France,Female,47,8,189202.0784637657,2,1,1,177475.8132353769,0
8449,15328821,Customer_8448,690,France,Female,44,2,195884.13921514983,1,0,1,44179.30877342483,0
8450,15418641,Customer_8449,663,France,Female,33,4,0.0,1,0,1,709.9029649549564,0
8451,15647534,Customer_8450,428,Spain,Male,65,2,0.0,4,0,1,102621.66477020166,0
8452,15084817,Customer_8451,561,Spain,Female,68,5,44757.126567209234,2,0,1,102983.68700674307,0
8453,15238657,Customer_8452,357,France,Female,21,9,212419.99387536198,1,0,0,190990.7142327972,0
8454,15217033,Customer_8453,846,France,Female,68,4,156575.4565523791,1,1,0,39065.792464855505,0
8455,15231414,Customer_8454,508,Spain,Female,36,1,215358.9513304904,1,1,0,39437.413530687336,1
8456,15256812,Customer_8455,617,Germany,Female,51,2,137842.62913804746,2,1,1,83893.55655341333,0
8457,15856238,Customer_8456,498,Spain,Male,23,6,88711.00871684848,2,1,0,103526.6748956508,0
8458,15304958,Customer_8457,699,France,Male,62,9,0.0,1,1,0,128360.54697717621,1
8459,15594507,Customer_8458,795,France,Female,32,9,220576.86233874704,1,1,1,58960.22552309073,0
8460,15967150,Customer_8459,440,France,Female,27,4,74242.63767894522,4,1,1,52994.122003651,0
8461,15170956,Customer_8460,585,France,Female,71,2,188585.9730387779,2,0,1,168093.1486422714,1
8462,15357489,Customer_8461,823,France,Male,59,3,31910.73017906665,1,1,1,99033.53859076145,1
8463,15257134,Customer_8462,638,France,Female,53,5,30634.704236456248,2,1,0,186301.4490957658,0
8464,15362232,Customer_8463,759,France,Male,63,7,132737.06919546745,1,1,0,136680.82398597366,0
8465,15855754,Customer_8464,823,France,Male,57,6,18582.7818424138,1,1,0,12499.823900251222,1
8466,15021650,Customer_8465,705,Spain,Male,23,2,114100.7405748736,1,0,1,21458.415150158828,0
8467,15356386,Customer_8466,517,France,Female,61,1,0.0,1,0,0,173909.48574092187,0
8468,15926694,Customer_8467,542,France,Male,57,2,223473.68168747096,2,1,1,42137.587968675616,0
8469,15824628,Customer_8468,536,Spain,Female,23,4,0.0,1,1,1,33604.665079643404,0
8470,15170521,Customer_8469,620,Germany,Male,32,6,0.0,1,0,0,177522.53291369614,1
8471,15170733,Customer_8470,463,Germany,Female,46,7,0.0,1,1,0,190888.55726243037,0
8472,15816141,Customer_8471,734,Germany,Female,42,5,73559.88186020072,2,0,0,130466.86038753254,0
8473,15242037,Customer_8472,360,Spain,Female,36,1,0.0,1,0,0,20325.08511107239,0
8474,15080428,Customer_8473,404,Spain,Male,31,1,41487.51500212858,2,1,1,4427.676793723698,0
8475,15206251,Customer_8474,607,Germany,Male,20,9,235205.3796082282,2,1,1,119765.86675430981,0
8476,15534231,Customer_8475,414,Spain,Female,67,4,220018.3147841374,3,1,0,11800.522505436573,1
8477,15698600,Customer_8476,828,Germany,Male,59,4,0.0,4,1,0,109651.65110182363,0
8478,15438976,Customer_8477,521,France,Male,63,0,91473.64975681639,2,1,0,80369.57608484021,0
8479,15021042,Customer_8478,621,Spain,Male,31,0,0.0,2,1,0,6543.033095061496,0
8480,15777130,Customer_8479,499,Germany,Female,71,8,239683.54746240476,1,1,1,190798.33632590275,0
8481,15830326,Customer_8480,711,Spain,Male,56,6,0.0,1,1,1,1799.0124136738148,0
8482,15924373,Customer_8481,495,France,Male,56,7,0.0,2,1,1,70838.72597437416,1
8483,15978582,Customer_8482,780,France,Female,38,4,0.0,2,0,0,161123.51480909841,1
8484,15318903,Customer_8483,558,Spain,Male,71,2,113280.99473945102,1,1,1,194889.22708298336,1
8485,15368117,Customer_8484,635,France,Male,72,2,148562.48603166934,1,0,0,9043.692462580855,0
8486,15830738,Customer_8485,359,Spain,Male,28,2,0.0,2,1,0,190148.89665076742,0
8487,15894801,Customer_8486,576,Spain,Female,67,0,62180.28513453442,2,1,1,67298.2405524405,0
8488,15710731,Customer_8487,535,Spain,Male,27,2,0.0,1,1,1,31703.24753234086,1
8489,15676278,Customer_8488,411,Germany,Female,32,1,249720.65234343012,1,1,1,164723.35387589253,0
8490,15814811,Customer_8489,434,Germany,Female,47,7,110039.62553029685,3,0,1,128520.52370884626,0
8491,15382811,Customer_8490,813,Spain,Male,61,9,78115.95318596937,3,0,1,19860.662897722443,0
8492,15501691,Customer_8491,483,Spain,Female,72,9,193811.585630864,2,1,0,123668.31930165511,0
8493,15214304,Customer_8492,672,Germany,Male,34,5,152205.93105510646,2,0,1,163315.7599856327,1
8494,15396178,Customer_8493,646,Spain,Male,71,4,221310.37081453888,1,1,0,109797.23826512291,0
8495,15669211,Customer_8494,520,Germany,Female,73,0,197464.24227453768,1,0,1,68532.88339412917,1
8496,15904058,Customer_8495,562,Spain,Female,46,1,77624.6233058558,2,1,1,42770.446655577194,1
8497,15438963,Customer_8496,810,France,Male,34,1,152138.62294493214,2,1,0,150099.72752894938,0
8498,15911612,Customer_8497,367,France,Male,50,6,130648.46910438452,2,1,0,79839.40750296578,0
8499,15314493,Customer_8498,663,France,Male,55,6,239220.0801472136,1,0,1,166382.62994658877,0
8500,15201904,Customer_8499,409,France,Male,38,5,67496.83329760158,2,1,1,152833.8900993568,1
8501,15711716,Customer_8500,437,Spain,Female,64,7,78120.2770654567,2,1,1,150479.18441037118,0
8502,15670105,Customer_8501,376,France,Female,68,3,230902.76964930934,2,1,1,158784.40016828454,0
8503,15005730,Customer_8502,417,Spain,Male,31,8,119874.6055990737,2,1,0,111125.42600529645,0
8504,15407137,Customer_8503,627,France,Male,27,7,119741.08192019416,1,0,0,155916.9526520775,1
8505,15753790,Customer_8504,757,France,Male,59,2,0.0,3,0,1,175752.74634866806,0
8506,15202210,Customer_8505,389,France,Male,40,2,81052.12890537438,2,1,1,60198.48742667924,0
8507,15738471,Customer_8506,458,Germany,Male,56,8,177255.4335125987,2,0,0,50364.38443971258,0
8508,15019023,Customer_8507,423,France,Male,56,8,183165.53760985797,2,0,0,91757.16680150454,0
8509,15962853,Customer_8508,415,France,Male,31,4,116175.60320790032,1,0,0,110559.77754920528,0
8510,15651084,Customer_8509,517,Germany,Male,64,9,90150.52411887088,1,1,0,5638.8833589067535,0
8511,15867965,Customer_8510,611,France,Female,39,0,189197.35313692444,3,1,1,36363.94629115907,0
8512,15345430,Customer_8511,717,France,Male,69,2,0.0,1,1,1,4458.117750367919,1
8513,15828411,Customer_8512,623,Spain,Female,58,4,206634.3770085608,1,1,0,112341.90383344269,1
8514,15809269,Customer_8513,686,France,Female,45,3,109938.75378917155,2,1,0,154220.38222254175,0
8515,15408213,Customer_8514,707,France,Female,64,3,14410.556577258554,2,1,1,165290.244590992,0
8516,15891407,Customer_8515,586,France,Female,26,0,146625.0769044357,1,0,0,111690.05485713069,0
8517,15700399,Customer_8516,564,France,Female,40,5,0.0,2,1,0,8240.266228570807,0
8518,15520610,Customer_8517,715,Germany,Female,24,9,121975.65411588407,1,1,0,118145.10087407018,0
8519,15020923,Customer_8518,635,France,Male,41,3,204000.51310300268,1,1,1,79876.17850614365,0
8520,15795308,Customer_8519,727,Spain,Female,60,0,0.0,1,1,0,169760.4657007624,0
8521,15847405,Customer_8520,498,Spain,Female,54,9,59947.07776037186,2,1,1,81315.6946023417,0
8522,15396103,Customer_8521,667,France,Male,26,5,123723.03652055739,3,1,1,143639.27664156441,0
8523,15194795,Customer_8522,743,Spain,Female,55,4,124360.27233340501,1,1,0,38956.05444661839,0
8524,15828854,Customer_8523,725,France,Male,24,4,118880.78275745467,2,1,0,184664.6035550656,0
8525,15233462,Customer_8524,456,France,Male,40,1,176678.31466960534,2,1,1,59060.15348700209,0
8526,15051413,Customer_8525,490,France,Male,42,0,74583.50631831615,2,1,0,1171.4074362251436,0
8527,15888916,Customer_8526,425,France,Female,72,6,72526.67235256787,1,1,1,16323.76555487107,0
8528,15920345,Customer_8527,358,Germany,Female,63,4,15366.66228010186,1,0,0,45879.9962164299,0
8529,15255719,Customer_8528,545,France,Female,68,2,101616.32428567117,1,1,0,33105.47319583776,0
8530,15553044,Customer_8529,644,Spain,Female,39,5,0.0,2,1,0,38099.201504540775,0
8531,15333720,Customer_8530,629,Germany,Male,71,2,151983.59585315108,3,0,0,115848.89120807147,0
8532,15642536,Customer_8531,730,France,Female,60,5,0.0,1,1,0,94674.73962336862,0
8533,15272448,Customer_8532,467,Germany,Male,24,5,224687.45249634841,4,1,0,142409.99661753478,0
8534,15554629,Customer_8533,639,Spain,Female,23,8,213763.43737274336,1,1,0,158063.1124228157,0
8535,15922262,Customer_8534,836,France,Male,53,7,0.0,2,1,1,103338.92231902365,0
8536,15410226,Customer_8535,410,France,Male,63,0,204045.80460693038,2,1,0,118577.2774804858,0
8537,15127039,Customer_8536,774,France,Female,39,6,240299.9843389869,2,1,1,155140.87361484653,1
8538,15716118,Customer_8537,738,France,Female,52,8,0.0,2,1,0,17988.42507067768,0
8539,15687018,Customer_8538,684,Germany,Male,66,1,245166.20825738105,1,1,0,86798.42813540593,0
8540,15180074,Customer_8539,655,France,Female,64,8,0.0,2,0,0,105684.53345711541,0
8541,15758678,Customer_8540,737,Germany,Male,50,5,96854.10151032488,4,1,0,119577.62577362942,0
8542,15656735,Customer_8541,400,Germany,Male,38,2,0.0,2,1,0,108499.74092521257,0
8543,15623773,Customer_8542,401,Germany,Female,28,7,0.0,2,1,1,70161.73528548321,0
8544,15808524,Customer_8543,471,France,Male,30,6,18661.195034969947,1,1,0,57506.68407926448,0
8545,15131562,Customer_8544,516,France,Female,73,7,0.0,1,0,0,88159.00552163163,1
8546,15003729,Customer_8545,357,France,Male,20,7,113978.70584405962,2,0,1,13327.848547444197,0
8547,15661334,Customer_8546,718,France,Male,30,6,204722.55177519735,1,1,0,94235.76798338754,0
8548,15642510,Customer_8547,394,Spain,Male,67,0,0.0,1,1,1,193135.82905681594,0
8549,15347360,Customer_8548,693,France,Male,73,9,51324.882586222724,1,1,1,10789.798320565404,0
8550,15608148,Customer_8549,594,France,Male,58,9,0.0,2,1,1,30597.398883652848,0
8551,15258360,Customer_8550,633,France,Female,74,9,109883.32347210936,2,0,1,126069.5202719473,0
8552,15359014,Customer_8551,724,Spain,Female,51,7,201629.28070732704,2,1,0,141475.4486985528,0
8553,15021398,Customer_8552,456,Spain,Female,45,4,190058.5863242582,1,1,0,95056.90385070723,0
8554,15296794,Customer_8553,376,Germany,Female,57,1,198651.824955308,1,1,0,183357.84222582195,1
8555,15938796,Customer_8554,542,France,Male,51,1,193509.37138795803,2,1,0,96344.17876815361,0
8556,15628177,Customer_8555,767,France,Male,49,1,229350.29904687923,2,0,1,21880.60120516125,0
8557,15265303,Customer_8556,686,Germany,Male,40,8,152220.85014846263,1,1,1,95799.64081097723,0
8558,15360306,Customer_8557,706,Spain,Male,41,4,112109.15249591891,1,0,1,102945.8672742142,0
8559,15455982,Customer_8558,411,Germany,Female,18,2,232055.16857207916,2,1,1,85754.32219676577,1
8560,15225959,Customer_8559,411,Germany,Male,41,5,95668.67519374826,2,1,0,182909.926896548,1
8561,15627122,Customer_8560,771,France,Male,20,8,161367.70927077622,2,1,0,95848.43482992012,1
8562,15410281,Customer_8561,631,France,Male,34,8,0.0,1,1,1,138486.52677663285,1
8563,15545926,Customer_8562,470,Spain,Male,24,8,0.0,3,0,0,101730.82323671816,0
8564,15787505,Customer_8563,629,France,Male,27,9,237863.2290789627,2,0,1,145301.89172042222,0
8565,15439727,Customer_8564,388,Spain,Female,36,3,168383.8571689618,2,1,1,21792.69959875981,0
8566,15739667,Customer_8565,729,France,Male,41,4,182848.08782156635,1,0,1,188975.8321557429,0
8567,15518490,Customer_8566,626,France,Female,26,0,129404.96717022551,2,1,1,122350.55508873732,0
8568,15756357,Customer_8567,443,Germany,Male,67,9,0.0,1,1,0,61556.202461256005,0
8569,15553608,Customer_8568,780,France,Female,32,5,0.0,3,0,1,46669.62194486007,1
8570,15463092,Customer_8569,464,France,Female,66,1,63289.7764983202,2,0,0,147541.45753765808,1
8571,15034924,Customer_8570,525,France,Female,73,6,245190.24249563162,1,1,1,53468.72970994893,0
8572,15212792,Customer_8571,470,Germany,Male,39,3,0.0,1,1,0,89778.00012851765,0
8573,15433950,Customer_8572,362,France,Male,34,3,124968.63642454727,2,1,0,123341.18740334142,0
8574,15854548,Customer_8573,834,France,Female,36,8,92461.86564169814,1,1,1,171546.3409182245,0
8575,15695385,Customer_8574,736,Germany,Male,26,0,25442.649257931862,2,1,0,165846.0186017289,0
8576,15002159,Customer_8575,765,France,Male,74,5,0.0,1,0,0,133417.60726424996,0
8577,15573228,Customer_8576,512,Spain,Male,55,1,191214.5380147661,2,1,0,53003.614594849285,1
8578,15603724,Customer_8577,624,France,Female,36,5,246537.60798557705,1,1,0,32392.717037060374,0
8579,15470192,Customer_8578,747,Germany,Male,25,6,70918.93894330115,2,1,1,109089.27991654287,0
8580,15538966,Customer_8579,525,France,Female,23,2,0.0,1,1,1,176298.37082130823,0
8581,15716435,Customer_8580,819,Spain,Female,66,3,234321.9692739716,1,0,1,81668.91677567942,0
8582,15440420,Customer_8581,686,Germany,Male,55,1,0.0,1,0,1,147397.29375031908,0
8583,15405237,Customer_8582,728,Spain,Male,62,6,51714.671087825845,2,1,1,166403.1881269761,0
